Id,OwnerId
00Qfn00000AqQflEAF,005fn000006vfZJAAY
00Qfn00000AqQfmEAF,005fn000006vfZJAAY
00Qfn00000AqQhmEAF,005fn000006vfZJAAY
00Qfn00000AqQhnEAF,005fn000006vfZMAAY
00Qfn00000AqQhoEAF,005fn000006vfZMAAY
00Qfn00000AqQhpEAF,005fn000006vfZMAAY
00Qfn00000AqQhqEAF,005fn000006vfZMAAY
00Qfn00000AqQhrEAF,005fn000006vfZPAAY
00Qfn00000AqQhtEAF,005fn000006vfZMAAY
00Qfn00000AqQhuEAF,005fn000006vfZJAAY
00Qfn00000AqQhwEAF,005fn000006vfZMAAY
00Qfn00000AqQhxEAF,005fn000006vfZJAAY
00Qfn00000AqQhyEAF,005fn000006vfZJAAY
00Qfn00000AqQi1EAF,005fn000006vfZMAAY
00Qfn00000AqQi2EAF,005fn000006vfZMAAY
00Qfn00000AqQi4EAF,005fn000006vfZJAAY
00Qfn00000AqQi5EAF,005fn000006vfZJAAY
00Qfn00000AqQi6EAF,005fn000006vfZMAAY
00Qfn00000AqQi7EAF,005fn000006vfZPAAY
00Qfn00000AqQi8EAF,005fn000006vfZJAAY
00Qfn00000AqQi9EAF,005fn000006vfZJAAY
00Qfn00000AqQiAEAV,005fn000006vfZJAAY
00Qfn00000AqQiBEAV,005fn000006vfZJAAY
00Qfn00000AqQiCEAV,005fn000006vfZMAAY
00Qfn00000AqQiDEAV,005fn000006vfZMAAY
00Qfn00000AqQiEEAV,005fn000006vfZJAAY
00Qfn00000AqQiFEAV,005fn000006vfZMAAY
00Qfn00000AqQiGEAV,005fn000006vfZMAAY
00Qfn00000AqQiIEAV,005fn000006vfZMAAY
00Qfn00000AqQiJEAV,005fn000006vfZJAAY
00Qfn00000AqQiKEAV,005fn000006vfZJAAY
00Qfn00000AqQiLEAV,005fn000006vfZPAAY
00Qfn00000AqQiMEAV,005fn000006vfZMAAY
00Qfn00000AqQiOEAV,005fn000006vfZJAAY
00Qfn00000AqQiPEAV,005fn000006vfZMAAY
00Qfn00000AqQiQEAV,005fn000006vfZMAAY
00Qfn00000AqQiREAV,00Gfn0000052SbdEAE
00Qfn00000AqQiTEAV,005fn000006vfZMAAY
00Qfn00000AqQiaEAF,005fn000006vfZJAAY
00Qfn00000AqQibEAF,00Gfn0000052SbdEAE
00Qfn00000AqQicEAF,005fn000006vfZJAAY
00Qfn00000AqQidEAF,005fn000006vfZJAAY
00Qfn00000AqQihEAF,005fn000006vfZMAAY
00Qfn00000AqQiiEAF,00Gfn0000052SbdEAE
00Qfn00000AqQikEAF,005fn000006vfZJAAY
00Qfn00000AqQioEAF,00Gfn0000052SbdEAE
00Qfn00000AqQipEAF,005fn000006vfZMAAY
00Qfn00000AqQiqEAF,00Gfn0000052SbdEAE
00Qfn00000AqQirEAF,005fn000006vfZJAAY
00Qfn00000AqQisEAF,005fn000006vfZPAAY
00Qfn00000AqQiuEAF,00Gfn0000052SbdEAE
00Qfn00000AqQivEAF,005fn000006vfZJAAY
00Qfn00000AqQixEAF,005fn000006vfZJAAY
00Qfn00000AqQiyEAF,005fn000006vfZJAAY
00Qfn00000AqQizEAF,005fn000006vfZJAAY
00Qfn00000AqQj1EAF,005fn000006vfZJAAY
00Qfn00000AqQj2EAF,005fn000006vfZJAAY
00Qfn00000AqQj3EAF,00Gfn0000052SbdEAE
00Qfn00000AqQj4EAF,005fn000006vfZMAAY
00Qfn00000AqQj5EAF,005fn000006vfZJAAY
00Qfn00000AqQj6EAF,005fn000006vfZJAAY
00Qfn00000AqQj7EAF,005fn000006vfZMAAY
00Qfn00000AqQj8EAF,00Gfn0000052SbdEAE
00Qfn00000AqQj9EAF,00Gfn0000052SbdEAE
00Qfn00000AqQjDEAV,005fn000006vfZJAAY
00Qfn00000AqQjEEAV,005fn000006vfZMAAY
00Qfn00000AqQjFEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjGEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjHEAV,005fn000006vfZJAAY
00Qfn00000AqQjIEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjJEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjPEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjREAV,00Gfn0000052SbdEAE
00Qfn00000AqQjSEAV,005fn000006vfZMAAY
00Qfn00000AqQjTEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjUEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjYEAV,00Gfn0000052SbdEAE
00Qfn00000AqQjZEAV,00Gfn0000052SbdEAE
